,gamma,c1,c2,c3,kappa1,kappa2,kappa3,epsilon,sigma_eta,sigma_xi,F_4xCO2,r0,rU,rT,rA,ari BC,ari CH4,ari N2O,ari NH3,ari NOx,ari OC,ari Sulfur,ari VOC,ari Equivalent effective stratospheric chlorine,shape_so2,shape_bc,shape_oc,beta,o3 CH4,o3 N2O,o3 Equivalent effective stratospheric chlorine,o3 CO,o3 VOC,o3 NOx,scale CO2,scale CH4,scale N2O,scale minorGHG,scale Stratospheric water vapour,scale Contrails,scale Light absorbing particles on snow and ice,scale Land use,scale Volcanic,solar_amplitude,solar_trend,co2_concentration_1750,seed
842177,5.356307347979133,4.555135967116992,17.583557690811286,39.447950828805695,1.1232233502263482,1.950194822775038,1.1959616193173663,1.5529266489680762,0.6996632299095861,0.6109458174867112,7.83651770864802,37.85248319771385,-0.0015684099510592,3.1298654252992395,0.0026240152905706,0.0106555530266858,-4.533221191475247e-06,-5.643777352802194e-05,-0.0007978788464937,-0.000122333868926,-0.0042348372704687,-0.0026250077987577,-9.951227870198808e-06,-2.3069244045231887e-07,0.0006967080312728,0.2600898915061121,0.0023713364792274,-1.400638731553353,0.0001771464260473,0.0005049865345944,-0.0001897145189784,0.0002045256332874,0.0001508258946556,0.0016821788298882,1.198433390982536,1.021206127333618,0.8883276642014956,0.1092125110449298,1.2571194923874678,0.9328268841665096,0.9936297702438898,0.8400381110060953,0.7317302691098264,0.0037597434991332,1.0085835580543094,274.9718318190403,337384386
843066,7.884296147100958,5.207689844897086,13.151114967429818,68.86090843856397,1.4592211950488432,1.3913307942774238,1.3342760774168194,1.608261937366764,0.9537615981705336,0.3478603829350118,7.036213216476285,34.772405986786175,0.0023086845580459,1.9842935001264996,0.0026238791164676,0.0343805018878315,-2.4052467597294544e-06,-6.527779889758813e-05,-0.0004461573500959,-1.529606599536931e-05,-0.0051475558437082,-0.0028993789753257,-3.2906354835833825e-06,-1.2053124161896e-05,0.0101398461761641,0.1064965011740046,0.0078440056160385,-0.7839847485521481,0.0001543648166428,0.0002205053195667,-8.051516623154559e-05,0.0001615472894144,0.000106128003969,0.0015494897271135,1.0411878387936315,0.9504519798938746,0.9941357121124472,0.2681945853681703,0.8640381376960644,2.097309960099214,1.029516092197131,0.92682385112379,0.9738739944093348,0.0455351013893425,1.065203345760953,276.3628046006434,337739097
843442,9.344409607683255,3.797011774574975,16.95186011103651,109.26847930189912,1.533788721753376,1.5949311725063902,0.8014222690045844,0.8506252333820562,0.5691181067912319,0.3754969222865705,8.011011584878599,28.95606056477841,0.0076119098377525,4.795952273408342,-0.0003240442975671,0.0363672229972382,-4.012446778702338e-06,-5.281158957474584e-05,-9.950074952815113e-05,-2.7775077153792077e-05,-0.000833371331001,-0.0030025331416985,-3.65579180758097e-06,-1.0600944110082264e-05,0.0326684286318466,0.2041572548598008,0.0088321078477396,-0.5466715797744408,0.0001972564540185,0.0006369745467775,-0.0001394233038705,0.0001594787562596,0.0002506818742234,0.0012948950521093,0.9069157386377058,1.0106014051567551,0.9438270355554168,0.9002051668183879,1.4184567582047602,0.5791486326197967,1.3252338714330474,1.1131854493307496,0.9535689582073036,0.0652880014350016,0.9962384989862608,278.2580702606712,337889121
848983,25.352995713183923,2.6612313282341478,26.856092780222284,64.03321596655489,1.649107679269619,4.553146417810567,0.7447991027967764,1.3018870757188274,2.2775824862112017,0.4707664642103434,9.190755205368331,31.984957431152804,0.0101949640153317,2.387987070493949,-0.0023513423709976,0.0172788205861785,-3.47075745286519e-06,-2.2076957909784226e-05,-8.272069524512069e-05,-8.261190324610841e-05,-0.0054824807691189,-0.0006945487460433,-1.4775946562803869e-05,-8.736063845776165e-06,0.001471076085991,0.0841627402805543,0.0040208380272276,-1.711045762246051,0.0001957970669135,0.0003966150356635,-0.0001504225566325,6.602965504375124e-05,2.543626511322043e-05,0.0019752694119754,0.9954234311640888,1.0271593773713863,0.9313703492537908,2.3350222703093992,1.434384485326986,1.0782022033741652,1.157307479822249,1.0564661429075974,1.147291029791282,-0.0165317577902882,0.9127742250832944,275.23202052822575,340099980
851721,7.78910820772121,4.413754822322315,15.961168958359655,99.02574374696748,1.5048466479808686,3.0348129019056183,1.3101631587089355,1.637760312755443,1.090744296094199,0.4348321702085888,7.224657827515179,32.40754950618148,0.0044028065777106,3.209213293928156,0.0004632815053071,0.0339190548310041,-5.530627977446337e-07,-3.05831612655826e-05,-0.0005087841366923,-7.548379610830422e-05,-0.0061899205311627,-0.0024818798790151,-3.1983619884069106e-05,-7.56170883195996e-06,0.0018086745901468,0.0362744983641171,0.0009755380889787,-1.1118135098780613,0.0001121025221208,0.0011263706512528,-0.0001527364988436,0.0001827521502652,0.0004884241642517,0.0014873550636978,0.829911202467875,1.0876185814073478,0.977627110993294,0.5577228747453424,1.0393951310383502,0.2593362427388365,1.1547088241242478,0.8074536948183255,0.7922662814752911,-0.0446527257619104,1.0518713027999929,278.53320708946853,341192442
852750,7.041969728481427,4.300945582876301,8.617302302585363,140.36332121537214,1.2321117789774845,1.903495729203301,0.7817668962309415,1.1909842561038555,0.5843496671359703,0.5178660688430257,8.85943033219909,31.469407469721588,0.0061922538007562,0.8491063602005682,0.0030111747991451,0.0125179029643267,-1.241439829817256e-06,-4.9807054681595006e-05,-3.687287630845903e-05,-9.443830564997856e-05,-0.0021676572210805,-0.001375398323389,-2.4582318955091183e-05,-6.414001477369696e-07,0.0102812229245623,0.0019265991456592,0.0338307357370722,-1.0943501207226525,0.0002010972503569,0.0005148642333354,-9.015978047948328e-05,8.866466400317928e-05,0.0001858441109307,0.0009252209260649,0.8708146920327648,1.0291243091285276,0.924729577970961,1.0846718864906155,0.5419783835211451,0.8900754365468615,1.006600486428807,0.9569130771286164,1.146433217929029,-0.0499201013986888,0.936214733245215,277.60423831993967,341603013
855926,8.514382043292894,3.404653032933976,20.83013260852869,55.50073954908183,1.061550110190725,2.7529585151104383,0.7896746550447149,0.7370614616405755,1.08464469714776,0.4165057719811021,5.929910331006482,35.7995417521939,0.0007493931116729,0.0751573540544942,0.0039993742896,0.0255377524978036,-2.78679505637828e-06,-2.8409368195963632e-05,-0.0006444533691543,-5.665260699840106e-05,-0.0019512319283218,-0.0033093621935957,-2.4419340989675404e-05,-1.283688690357627e-05,0.0145570493594266,0.252270720238946,0.0030673148946455,-1.3344887638081044,0.000165363543279,0.000682301363472,-9.42387423031694e-05,0.0003331911069572,0.000491682205242,0.000918575633052,0.8082678256343754,0.8181343926749289,1.1848495890956696,1.556553333174024,0.8046264915446941,0.7756313894243279,0.7276484544242028,1.1025253576842002,0.965100569831127,0.0354493225497862,1.1434718487210822,278.6149765051891,342870237
857133,10.734570407498154,4.598689016220872,21.13407488584531,33.59445993000341,1.5404828008501272,2.8309981098267927,0.8471316930783941,1.5606527710911855,1.3114655735714826,0.1904398057149842,6.028665255916345,30.85982643197281,0.0086487004249313,2.092584822867774,-0.0005333662095839,0.0198147881809148,-1.8824252803839664e-06,-2.4331199230930508e-05,-0.0008795112718711,-8.315177038054448e-05,-0.0050881283851035,-0.0042572410932135,-1.2541459220343015e-05,-2.4568341073160027e-06,0.0084197236266235,0.2311960081287367,0.0168135267462343,-0.980209321220015,0.0001779215695574,0.0005003477881856,-9.179491936463335e-05,0.0001931575993478,0.0002755265968365,0.0008452184779185,1.0329413056600067,0.9223954462454768,0.9302386810408008,0.8436738353323848,1.2380612369601602,1.2343608380579136,0.8737086842113843,0.9064317192071744,1.1012984292364023,0.0172798060634631,1.136485154359029,277.9305982829917,343351830
858752,29.47780834241018,2.7851180062809098,7.742698245619858,34.21449602134553,2.462821930477808,5.237305151602558,0.699451755410511,1.3764171640535563,2.9707161120749994,0.5586166184705499,9.893023952837543,32.92607886226713,0.0048682801383827,0.2854420480706212,0.0015430438819704,0.034759927249533,-3.301679124650373e-06,-3.575527815839497e-05,-0.0003526641906593,-0.0001022906673569,-0.0033150272955633,-0.0006993569877342,-3.363706942166402e-07,-7.084666029483723e-06,0.0319783915427131,0.1200345125584122,0.0057451834322916,-0.0290455572912275,0.0001783731624824,0.0006683645666369,-0.000113618997858,0.0001448148591872,1.6863499800029696e-06,0.0015037191518605,1.3268407228070496,0.9779495338512274,1.0120268818723626,1.48466013595517,0.4181114676716237,0.8030145405278957,1.3273222314179167,0.9737366281584132,0.8722083661439393,-0.0780967321550845,0.8630902513162386,279.9949184177442,343997811
860924,6.21534817159578,4.774223050569069,11.311805207396665,166.79985136698753,1.390385436137662,3.701967825960592,0.5530142562924178,1.1160593697395145,0.9556468926696962,0.5355551038495494,8.211147194445019,37.74190455826245,-0.0012640488871614,3.377281566371807,0.0026795774321657,0.0071083066838091,-1.9167278361254337e-06,-1.006524099763784e-05,-2.5639394161146908e-06,-8.457001216485614e-05,-0.0061135107572702,-0.0005516621239582,-6.349059783062147e-06,-3.5586642128420224e-06,0.0048286715347255,0.0136060539214516,0.0196619692707619,-2.418238444689265,0.0001655711970813,0.0005244181731211,-0.000179544971321,0.0001974045653991,0.0003197471315166,0.0019482256082272,1.2770730693849428,1.0500876190309378,1.024304189312331,1.269338253622154,0.4952777171069065,1.1925608004384944,1.172033294672444,0.9232375560345966,0.9548343663484726,0.0103974980814467,0.9820793435185208,274.8237488737007,344864439
862238,7.374154779014871,4.47451085913546,8.982070280137329,143.0661577630133,1.6345992041238824,2.5327571161157607,1.5862452768745228,1.2896200946523484,1.4346879198023317,0.6338299111259181,8.378951432120108,31.164036150948064,0.0085433218687028,2.80170261498448,-0.0012775584634655,0.0072436242939439,-3.899414434580248e-06,-1.759308009283424e-06,-0.0004261216977266,-3.5186404667961044e-05,-0.0025857241375487,-0.0005932449678698,-6.713912694944275e-06,-1.3567254994775624e-05,0.0166888491204936,0.1135937884579463,0.0061562098842049,-0.3476351130622299,0.0001840947271039,0.0006151776129153,-7.842165429127319e-05,0.0001303610554043,0.0001253283234553,0.0011036230689813,0.9086750125921756,1.0551541436598193,1.049546628022745,1.359071639011943,0.9070157783966456,0.0707357532257424,0.9743682544360964,1.0146359332663952,1.0145115438565997,-0.034917062935165,0.9702075617075048,277.4670528267159,345388725
863280,3.724040934669653,4.496139559233487,15.420425495832346,276.3120232494322,1.2440949212050234,2.0902815043725904,0.542304602459932,0.7820434298799236,0.54048257752405,0.4641642943981192,8.962757970882961,36.48165706510284,-0.0004392137060368,0.9390628137841556,0.0040203892001977,0.0080089872163702,-7.776810961620406e-07,-2.2704926128260268e-05,-0.0008606010070869,-0.0001331227655218,-0.0038938238495558,-0.0039947765365706,-1.7263791417462523e-05,-1.1159411437158246e-05,0.0210405697222692,0.1533449109961926,0.0193057592099842,-0.7030910923981003,0.0001516535410749,0.0008513924799209,-4.964625608537126e-05,1.7401416986812706e-05,0.0008127656451307,0.0008562894740624,0.994481435659842,0.8847324699453724,0.8671082273173591,1.9237263287013908,1.206167248022712,0.461326111324277,1.334017543464848,0.8625683425140284,0.7183859259634484,0.0271909744455367,0.9289045294118792,278.6652850872188,345804483
864367,8.02103900640015,2.607597315662783,14.273298993717408,36.320662823340726,1.0708893347521795,3.368017296209713,0.4750755971110416,1.2758635737191186,0.9068916991658758,0.4717139346750896,7.437501007186297,33.45590828089472,0.0042248706684883,1.4376379709194311,0.0022123146661058,0.0003602387688614,-1.870817733434525e-07,-3.270861703110322e-05,-0.0004637496980711,-6.255841485023895e-05,-0.002048718105157,-0.0009525761398081,-4.942974233735705e-06,-4.997524873536467e-06,0.0076441232175973,0.1473441157059314,0.0048774976984434,-2.118090327358836,0.0001165288922013,0.0008967644333377,-6.995144430669598e-05,0.0002577130080636,0.0001535872824591,0.0024616197746321,0.9967873914884336,1.0150433304144475,1.1222347136157114,1.207503685772196,1.2108247793204767,1.1492546329009374,0.3036158373756067,1.000866558193594,1.6027503806415728,0.0032783271549992,1.0368131146157888,277.70895739077946,346238196
866115,3.882004434793541,6.119324852770485,21.187138035665622,66.77480322052836,1.0101839057123092,4.034197065715418,1.6146782594991684,1.8832559826779092,1.0725486597149108,0.5773642029305543,8.168740754669336,31.32127076376537,0.0050605936705431,6.167061512120131,-0.0019499427089393,0.0104322533887453,-3.796775716577951e-06,-3.552591169141903e-05,-8.295523902938418e-05,-0.0001201138332783,-0.0034219268900106,-0.0019252397988112,-2.9032381586351695e-05,-9.427227858328098e-06,0.0424045585086615,0.2124715251246066,0.0209787575877924,-0.3652513994587751,0.0001944198024121,0.0011047724770467,-0.000110351458656,3.436815457767337e-05,-0.000127574447635,0.0021239589904107,1.0688838025486966,0.9784001852387708,0.9096211969453508,0.7452886086989501,0.7904426859290444,0.7141951528455202,1.1595400755040697,1.0714101158326703,0.6369516125188617,0.0803241676700008,0.9850795061328504,278.9722140207327,346935648
866868,12.51838828334492,3.92921475453668,28.3355558759206,38.1584128121148,1.0549347369234088,2.947078225993744,1.2921997220508898,1.4793859344640523,1.4808043432630713,0.3597085489490788,7.605936825924081,31.95263055195553,0.0061115319639739,3.4787878979716416,0.0003224108056634,0.0398895610113247,-8.351042850571197e-07,-5.217079292966398e-05,-0.0006849274528649,-5.969512760139271e-05,-0.0069151932895831,-0.0031850769501484,-1.4076278599513351e-06,-7.955566809212475e-06,0.0008743832340666,0.0167922691277209,0.0003758127076134,-7.457377099441206,0.0001292719810817,0.0007111202053739,-0.0001324837083739,0.0001612239313217,0.0006431978797102,0.0028336363566111,1.0980795778235468,0.9763596152912573,1.064315992975802,1.5185434848669246,1.492269808372606,2.248006051211377,0.8481443932635874,0.7891170896610439,1.0461091089295398,0.0415059531162098,1.0248966498296814,277.0003478919719,347236095
869800,4.231303006133863,3.69687369407318,11.350915540581337,50.590309518629,1.023385084345648,2.60918653699458,0.5022683010589525,1.3963642385882036,0.4877615489498476,0.3635996546954338,7.414809180077331,38.51027532126108,-0.003986512259087,0.7762240162842712,0.0042882362706609,0.0032922090071661,-3.3760832615607577e-06,-2.296804104711687e-05,-2.40414252633569e-06,-7.44090358658321e-05,-0.0075364567998812,-0.0023010548544287,-7.289254380969676e-06,-1.2555499664370664e-05,0.0021423455985883,0.0797729839774848,0.0086586115590682,-3.1839723666031485,0.0001818150714512,0.0006785936725275,-9.738718529640912e-05,0.0001367212362899,0.0004199117147533,0.0020263102021536,1.1596501362477007,1.0940257178493238,0.8439639964216787,1.3210028766551725,1.667757506166609,1.9249241487056603,1.2359003355882363,0.9900551093274502,1.076363475714002,0.0072787547511954,1.0384185116192457,280.8258451593162,348405963
870899,2.3496654755226585,3.4371111458280788,12.511231020449255,66.37806116894441,0.6463531758255164,4.654934104768196,1.1418120798835525,1.6932155241247564,0.8376952988181603,0.4207544053081787,6.999559435385056,37.5532650424306,-0.0017412305810177,1.0032029715467266,0.0039617405282997,0.0157674742589173,-1.1368973313531622e-06,-8.562942659033328e-06,-0.0007489558327982,-1.3638591619255438e-05,-0.004913901273795,-0.0028473673971484,-3.088179776517262e-05,-1.6679674949398449e-06,0.0061507606454309,0.0830185248416701,0.0096424752399723,-1.423100567321616,0.0001440802827271,0.0010038817321789,-0.0001421689355627,8.281216805384015e-05,0.0002444355498531,0.0008014935743206,1.1861633688482185,0.9691244602834422,0.8091664508554952,1.022126431979869,1.1312396536198104,0.7059917522493869,1.2059871634464396,0.8283573399522981,1.8468362268187144,0.0229882912650116,1.0677965203892743,278.10270564477696,348844464
874110,4.7037904635832,5.4849361489071935,22.96019252147403,43.17358650544115,1.1154545665230204,2.0480253248438083,1.040728802377482,1.72866680509686,0.7967107442977194,0.5155591085768567,7.480543730342826,36.334970254111525,0.0005849723726311,1.4530557750195527,0.0025460437772565,0.0313547127212604,-2.3029842021948657e-06,-9.686151858313266e-06,-8.262000056804999e-05,-7.299136315177939e-05,-0.0028722797946326,-0.0030288243023502,-2.210569854127592e-05,-1.4921234732540622e-05,0.0182026105090265,0.0333311959877669,0.0365035781674258,-0.7129838072872815,0.0001998996652638,0.0009049393059295,-0.0002081628526753,0.0001795148346209,0.0003715014228679,0.0010068607341956,1.028894125266444,0.9000759307589341,1.1068790750253124,0.4099758817286195,1.2869112449279705,0.4972820988190256,1.0842716658063436,0.9406628017206816,1.31181447755044,0.0347689549410106,1.033767936347671,277.615204894426,350125653
874857,28.66267477929594,3.649795286132501,21.97271562229554,33.46504293202854,1.824116226109041,6.059426121946017,0.5786121141541745,1.2501714593414417,2.8127350354086604,0.4759177774916832,9.183753155617872,35.56288045812694,0.0025256281695813,2.0470512882534764,0.0017746205130619,0.0069086245131565,-2.3300839534263804e-06,-6.846977952008288e-05,-0.0002608050363651,-0.0001200259188808,-0.0048790212955462,-0.0055243633252795,-5.564467708960889e-06,-8.219727565419477e-06,0.0255421458054268,0.3847146239215527,0.0032697554950468,-0.2202509030547315,0.0001449402257295,0.0002257483250412,-0.0001548556627641,0.000170257692971,0.0005562082776218,0.0026883367929001,0.948220607086822,1.0532114066483174,1.12244323125354,0.1130482689014095,1.1577968983362894,2.1431436798331056,1.0537714134534093,0.8096574253003779,1.4476891447136668,-0.042698812257512,0.9132696047472354,276.3974932963989,350423706
